product_no,product_url,product_name,category,sub_category,price,fabric,fit_type,size_range,recommended_body_type,body_cover_features,style_tags,season,length_type,sleeve_type,color_options,recommended_age,coordination_items,product_summary,shoulder,chest,chest_measure_type,armhole,sleeve,sleeve_circumference,length,length_front,length_back,measurement_source,raw_measurements
26375,https://www.misharp.co.kr/product/detail.html?product_no=26375,캐미 썸머 레이어드 원피스,원피스/스커트,원피스,49500,레이온65% 나일론35% 혼용 소재입니다 / 나일론35% 혼용 소재입니다,A라인,55-66반,복부체형;하체통통,뱃살커버;힙커버;허리라인보정,페미닌;데일리,,기본,,블랙;브라운;카키,4050,데님;원피스,"미샵 - 캐미 썸머 레이어드 원피스 (2 color) 캐미 썸머 레이어드 원피스 (2 color) (해외배송 가능상품) ( 건) 캐미 썸머 레이어드 원피스 (2 color) 49,500원 490원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 카키브라운 블랙 옵션선택 상품 목록 상품명 상품수 가격 캐미 썸머 레이어드 원피",,45.5,circumference,,,,,,,text,"[{""가슴둘레"": ""91""}]"
27795,https://www.misharp.co.kr/product/detail.html?product_no=27795,클로이 쾌적 다트 스트랩 원피스,원피스/스커트,원피스,35500,,랩핏;레글런핏,55-77,어깨좁음;복부체형;하체통통,팔뚝커버;뱃살커버;힙커버;허리라인보정,클래식;데일리;오피스룩,여름,기본,레글런소매,,4050,데님;스커트;원피스,【코튼 55】,56,51,circumference,46,,,,,,text,"[{""어깨단면"": ""56""}, {""암홀둘레"": ""46""}, {""가슴둘레"": ""102""}]"
28963,https://www.misharp.co.kr/product/detail.html?product_no=28963,2타입 올라운더 에어 나시 원피스,원피스/스커트,원피스,26500,나일론90% 스판10% 혼용 소재입니다 / 스판10% 혼용 소재입니다,A라인;정핏;민소매핏,55-66반,어깨좁음;복부체형;하체통통,힙커버;허리라인보정,클래식;데일리;오피스룩,여름;겨울,기본,민소매,블랙;베이지;카키,4050,데님;원피스,"【숏,기본 길이별 / 인기상품 2탄!】",33.5,47.5,circumference,38,,,,,,text,"[{""어깨단면"": ""33.5""}, {""암홀둘레"": ""38""}, {""가슴둘레"": ""95""}]"
28957,https://www.misharp.co.kr/product/detail.html?product_no=28957,링클 프리 쿨 밴딩 롱 스커트,원피스/스커트,스커트,46500,폴리에스터95% 스판5% 혼용 소재입니다 / 스판5% 혼용 소재입니다,플레어핏,55-66,복부체형;하체통통,힙커버;허리라인보정,클래식;데일리;오피스룩,여름;겨울,롱,없음,블랙;화이트;아이보리;핑크,4050,데님;스커트,【허리부터 밑까지 완벽한 편함】,,,,,,,,,,,
28952,https://www.misharp.co.kr/product/detail.html?product_no=28952,멜란지 썸머 슬릿 미디 스커트,원피스/스커트,스커트,46800,폴리에스터100% 소재입니다,H라인;슬림핏,66-66반,복부체형;하체통통,힙커버;허리라인보정,클래식;데일리;오피스룩,여름;겨울,롱,없음,베이지;그레이,4050,슬랙스;데님;스커트;니트,【S/M 사이즈별 제작】,,,,,,,,,,,
27709,https://www.misharp.co.kr/product/detail.html?product_no=27709,쿨링 체크 브이 스트링 원피스,원피스/스커트,원피스,65800,레이온80% 텐셀 혼용 소재입니다,기본라인,55-77,어깨좁음;복부체형;하체통통,힙커버,페미닌;데일리,겨울,기본,긴팔,블랙,4050,데님;원피스,【레이온80+텐셀12의 시원함】,47.5,53,circumference,48,17.5,,,,,text,"[{""어깨단면"": ""47.5""}, {""암홀둘레"": ""48""}, {""소매길이"": ""17.5""}, {""가슴둘레"": ""106""}]"
26485,https://www.misharp.co.kr/product/detail.html?product_no=26485,플레어핏 생활방수 나시 원피스,원피스/스커트,원피스,49500,나일론100% 소재입니다,플레어핏;민소매핏,55-66반,어깨좁음;팔뚝통통;복부체형,팔뚝커버;뱃살커버;힙커버;허리라인보정,데일리;오피스룩,,기본,민소매,네이비,4050,데님;원피스,"미샵 - 플레어핏 생활방수 나시 원피스 (2 color) 플레어핏 생활방수 나시 원피스 (2 color) (해외배송 가능상품) ( 건) 플레어핏 생활방수 나시 원피스 (2 color) 49,500원 490원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 바이올렛 네이비 옵션선택 상품 목록 상품명 상품수 가격 플레어핏 생활",32.5,47,circumference,40,,,,,,text,"[{""어깨단면"": ""32.5""}, {""암홀둘레"": ""40""}, {""가슴둘레"": ""94""}]"
27849,https://www.misharp.co.kr/product/detail.html?product_no=27849,투 인원 데이 반팔 원피스,원피스/스커트,원피스,46500,,A라인,55-77,어깨좁음;복부체형;하체통통,힙커버;허리라인보정,데일리,여름,기본,반팔,블랙;아이보리;베이지;소라,4050,데님;원피스,"미샵 - 투 인원 데이 반팔 원피스 (4 color) 투 인원 데이 반팔 원피스 (4 color) (해외배송 가능상품) ( 건) 투 인원 데이 반팔 원피스 (4 color) 46,500원 460원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 아이보리 소라 진베이지 블랙 옵션선택 상품 목록 상품명 상품수 가격 투 인원 데",40,53,circumference,50,24,,,,,text,"[{""어깨단면"": ""40""}, {""암홀둘레"": ""50""}, {""소매길이"": ""24""}, {""가슴둘레"": ""106""}]"
26589,https://www.misharp.co.kr/product/detail.html?product_no=26589,멜로 옆셔링 린넨 나시 원피스,원피스/스커트,원피스,58500,레이온60% 혼용으로 더욱 매끄럽고 차가운 터치감이 함께 합니다,슬림핏;민소매핏,55-77,어깨좁음;팔뚝통통;하체통통,팔뚝커버;뱃살커버;힙커버;허리라인보정,클래식;페미닌;데일리,봄;여름;가을,기본,민소매,블랙;베이지,4050,데님;원피스,【국내가공 프리미엄 린넨 40】,36,49,circumference,39,,,,,,text,"[{""어깨단면"": ""36""}, {""암홀둘레"": ""39""}, {""가슴둘레"": ""98""}]"
23959,https://www.misharp.co.kr/product/detail.html?product_no=23959,클래식 실루엣 린넨 원피스,원피스/스커트,원피스,98800,,기본라인,55-77,어깨좁음;복부체형;하체통통,힙커버;허리라인보정,클래식;데일리,여름,롱,긴팔,블랙;그레이,4050,데님;원피스,"【사이즈별 입고 / 1,000장 판매돌파】",38.5,48,circumference,49,22.5,,,,,text,"[{""어깨단면"": ""38.5""}, {""암홀둘레"": ""49""}, {""소매길이"": ""22.5""}, {""가슴둘레"": ""96""}]"
28936,https://www.misharp.co.kr/product/detail.html?product_no=28936,모달 도트 데일리 롱 스커트,원피스/스커트,스커트,42800,,A라인;슬림핏,55-66반,복부체형;하체통통,힙커버;허리라인보정,클래식;페미닌;데일리;오피스룩,봄;여름;가을,롱,없음,블랙;화이트;아이보리;베이지,4050,데님;스커트;니트,【면58%+모달38% / 최고의 터치감】,,,,,,,,,,,
27790,https://www.misharp.co.kr/product/detail.html?product_no=27790,피오니 썸머 스트랩 원피스,원피스/스커트,원피스,47950,나일론97% 스판3% 혼용 소재입니다 / 스판3% 혼용 소재입니다,랩핏;세미루즈;레글런핏,55-77,어깨좁음;복부체형;하체통통,팔뚝커버;힙커버;허리라인보정,클래식;데일리,여름,기본,레글런소매,블랙;베이지,4050,데님;원피스,"미샵 - 피오니 썸머 스트랩 원피스 (2 color) 피오니 썸머 스트랩 원피스 (2 color) (해외배송 가능상품) ( 건) 피오니 썸머 스트랩 원피스 (2 color) 68,500원 47,950원 남은시간 1433일 09:45:24 (20,550원 할인) 2026-07-16 00:00 ~ 2030-07-01 23:55 470원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵",,54,circumference,,39,,,,,text,"[{""소매길이"": ""39""}, {""가슴둘레"": ""108""}]"
28930,https://www.misharp.co.kr/product/detail.html?product_no=28930,내추럴 무드 슬릿 롱 스커트,원피스/스커트,스커트,43500,폴리에스터30% 혼용 소재입니다 / 레이온70% 폴리에스터30% 혼용 소재입니다,슬림핏;세미루즈;민소매핏,55-66반,복부체형;하체통통,힙커버;허리라인보정,데일리;오피스룩,여름;겨울,롱,없음,블랙,4050,데님;스커트,"【진짜 편하고, 진짜 시원해요】",,,,,,,,,,,
28925,https://www.misharp.co.kr/product/detail.html?product_no=28925,무드 린넨 클래식 스트랩 원피스,원피스/스커트,원피스,65800,,랩핏;슬림핏;세미루즈,55-77,어깨좁음;복부체형,뱃살커버;허리라인보정,클래식;페미닌;데일리;오피스룩,여름;겨울,기본,긴팔,블랙,4050,데님;원피스,"미샵 - 무드 린넨 클래식 스트랩 원피스 (3 color) 무드 린넨 클래식 스트랩 원피스 (3 color) (해외배송 가능상품) ( 건) 무드 린넨 클래식 스트랩 원피스 (3 color) 65,800원 650원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 오트밀 코코아 블랙 옵션선택 상품 목록 상품명 상품수 가격 무드",39,51,circumference,50,7.5,,,,,text,"[{""어깨단면"": ""39""}, {""암홀둘레"": ""50""}, {""소매길이"": ""7.5""}, {""가슴둘레"": ""102""}]"
27664,https://www.misharp.co.kr/product/detail.html?product_no=27664,쿨 와이드 밴딩 치마바지,팬츠,팬츠,32500,나일론100% 소재입니다,와이드핏;루즈핏;밴딩핏;민소매핏,55-77,복부체형;하체통통,뱃살커버;힙커버,데일리,여름,롱,없음,베이지;그레이;네이비,4050,데님;스커트,"미샵 - 쿨 와이드 밴딩 치마바지 (3 color) 쿨 와이드 밴딩 치마바지 (3 color) (해외배송 가능상품) ( 건) 쿨 와이드 밴딩 치마바지 (3 color) 32,500원 320원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 연베이지 스카이 네이비 옵션선택 상품 목록 상품명 상품수 가격 쿨 와이드 밴딩 치마바",,,,,,,,,,,
28917,https://www.misharp.co.kr/product/detail.html?product_no=28917,다트 포인트 쿨 롱 원피스,원피스/스커트,원피스,79500,,슬림핏,55-77,어깨좁음;복부체형;하체통통,힙커버,데일리;오피스룩;모임룩,여름;겨울,롱,긴팔,블랙,4050,데님;원피스,"미샵 - 다트 포인트 쿨 롱 원피스 (2 color) 다트 포인트 쿨 롱 원피스 (2 color) (해외배송 가능상품) ( 건) 다트 포인트 쿨 롱 원피스 (2 color) 79,500원 790원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 민트 블랙 옵션선택 상품 목록 상품명 상품수 가격 다트 포인트 쿨 롱 원피스 (",45,52.5,circumference,51,24.5,,,,,text,"[{""어깨단면"": ""45""}, {""암홀둘레"": ""51""}, {""소매길이"": ""24.5""}, {""가슴둘레"": ""105""}]"
28914,https://www.misharp.co.kr/product/detail.html?product_no=28914,멜로우 에어-핏 스트랩 원피스,원피스/스커트,원피스,28500,,랩핏;슬림핏;세미루즈,55-77,어깨좁음;복부체형;하체통통,힙커버;허리라인보정,클래식;페미닌;데일리;오피스룩,여름;겨울,기본,긴팔,블랙;베이지;핑크,4050,데님;원피스,"미샵 - 멜로우 에어-핏 스트랩 원피스 (3 color) 멜로우 에어-핏 스트랩 원피스 (3 color) (해외배송 가능상품) ( 건) 멜로우 에어-핏 스트랩 원피스 (3 color) 28,500원 280원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 핑크 연베이지 블랙 옵션선택 상품 목록 상품명 상품수 가격 멜로우 에",42.5,49.5,circumference,44,19.5,,,,,text,"[{""어깨단면"": ""42.5""}, {""암홀둘레"": ""44""}, {""소매길이"": ""19.5""}, {""가슴둘레"": ""99""}]"
28908,https://www.misharp.co.kr/product/detail.html?product_no=28908,클래식 핀턱 플레어 스커트,원피스/스커트,스커트,45500,폴리에스터100% 원단입니다,플레어핏,55-66반,복부체형,뱃살커버;허리라인보정,클래식;데일리,여름;겨울,기본,없음,블랙;베이지,4050,데님;스커트;니트,"미샵 - 클래식 핀턱 플레어 스커트 (3 color) 클래식 핀턱 플레어 스커트 (3 color) (해외배송 가능상품) ( 건) 클래식 핀턱 플레어 스커트 (3 color) 45,500원 450원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 회베이지 진베이지 블랙 옵션선택 상품 목록 상품명 상품수 가격 클래식 핀턱 플레",,,,,,,,,,,
27842,https://www.misharp.co.kr/product/detail.html?product_no=27842,드뮤어 밴딩 반팔 원피스,원피스/스커트,원피스,33300,폴리에스터30% 혼용 소재입니다 / 레이온70% 폴리에스터30% 혼용 소재입니다,기본라인,55-66반,어깨좁음;복부체형;하체통통,힙커버;허리라인보정,데일리,여름,기본,반팔,블랙;브라운,4050,데님;스커트;원피스,"미샵 - 드뮤어 밴딩 반팔 원피스 (2 color) 드뮤어 밴딩 반팔 원피스 (2 color) (해외배송 가능상품) ( 건) 드뮤어 밴딩 반팔 원피스 (2 color) 47,500원 33,300원 남은시간 155일 09:45:13 (14,200원 할인) 2017-02-21 00:00 ~ 2026-12-31 23:55 330원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선",35.5,48,circumference,50,27,,,,,text,"[{""어깨단면"": ""35.5""}, {""암홀둘레"": ""50""}, {""소매길이"": ""27""}, {""가슴둘레"": ""96""}]"
27673,https://www.misharp.co.kr/product/detail.html?product_no=27673,모던 에어 반오픈 반팔 원피스,원피스/스커트,원피스,54500,레이온 80%의 차르르한 드레이프감 ✔ 나일론 15%의 쿨링한 터치감 ✔ 린넨 5%의 쾌적한 숨쉬기 좋은 느낌까지! 이 세 가지가 어우러져 한여름에도 쾌적하게 / 레이온80% 나일론15% 혼용 소재입니다 / 나일론 15%의 쿨링한 터치감 ✔ 린넨 5%의 쾌적한 숨쉬기 좋은 느낌까지! 이 세 가지가 어우러져 한여름에도 쾌적하게 / 나일론15% 혼용 소재입니다,슬림핏;루즈핏;세미루즈,55-77,어깨좁음;복부체형;하체통통,힙커버;허리라인보정,클래식;데일리;오피스룩,여름,기본,반팔,네이비;브라운;카키,4050,데님;원피스,"미샵 - 모던 에어 반오픈 반팔 원피스 (2 color) 모던 에어 반오픈 반팔 원피스 (2 color) (해외배송 가능상품) ( 건) 모던 에어 반오픈 반팔 원피스 (2 color) 54,500원 540원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 브라운카키 네이비 옵션선택 상품 목록 상품명 상품수 가격 모던 에어",39,58,circumference,51,26.5,,,,,text,"[{""어깨단면"": ""39""}, {""암홀둘레"": ""51""}, {""소매길이"": ""26.5""}, {""가슴둘레"": ""116""}]"
28896,https://www.misharp.co.kr/product/detail.html?product_no=28896,퓨어 린넨 반팔 롱 원피스,원피스/스커트,원피스,68500,폴리에스터100% 전체 안감으로 비침 걱정 없이 착용하실 수 있습니다 / 레이온75%,퍼프소매,55-66,어깨좁음;팔뚝통통;복부체형,팔뚝커버;허리라인보정,클래식;페미닌;데일리;오피스룩,여름;겨울,롱,반팔,블랙;화이트;아이보리,4050,데님;원피스,【쾌적한 린넨 혼용의 원단】,34,50,circumference,48,24,,,,,text,"[{""어깨단면"": ""34""}, {""암홀둘레"": ""48""}, {""소매길이"": ""24""}, {""가슴둘레"": ""100""}]"
27752,https://www.misharp.co.kr/product/detail.html?product_no=27752,마리엔 페미닌 반팔 원피스,원피스/스커트,원피스,39800,레이온79% 나일론,기본라인,55-77,어깨좁음;복부체형;하체통통,힙커버;허리라인보정,클래식;페미닌;데일리,여름,기본,반팔,블랙,4050,데님;스커트;원피스,"미샵 - 마리엔 페미닌 반팔 원피스 (2 color) 마리엔 페미닌 반팔 원피스 (2 color) (해외배송 가능상품) ( 건) 마리엔 페미닌 반팔 원피스 (2 color) 49,800원 39,800원 남은시간 886일 09:45:08 (10,000원 할인) 2022-08-24 00:00 ~ 2028-12-31 23:55 390원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션",34,51,circumference,58,28,,,,,text,"[{""어깨단면"": ""34""}, {""암홀둘레"": ""58""}, {""소매길이"": ""28""}, {""가슴둘레"": ""102""}]"
28893,https://www.misharp.co.kr/product/detail.html?product_no=28893,썸머 링클 쿨-라인 스커트,원피스/스커트,스커트,38500,폴리에스터55% 레이온,H라인;슬림핏,55-66반,복부체형;하체통통,뱃살커버;힙커버;허리라인보정,데일리;오피스룩,여름;겨울,기본,없음,블랙;핑크,4050,데님;스커트,【허리밴딩부터 하루내내 편안】,,,,,,,,,,,
27746,https://www.misharp.co.kr/product/detail.html?product_no=27746,무어 레글런 반팔 스트랩 원피스,원피스/스커트,원피스,68500,나일론100% 소재입니다,A라인;플레어핏;랩핏;레글런핏,55-77,어깨좁음;복부체형;하체통통,팔뚝커버;뱃살커버;힙커버;허리라인보정,데일리;오피스룩,여름,기본,반팔,베이지;네이비,4050,데님;원피스,"미샵 - 무어 레글런 반팔 스트랩 원피스 (2 color) 무어 레글런 반팔 스트랩 원피스 (2 color) (해외배송 가능상품) ( 건) 무어 레글런 반팔 스트랩 원피스 (2 color) 68,500원 남은시간 1980일 21:50:05 (13,700원 할인) 2026-07-06 12:30 ~ 2031-12-31 12:00 680원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수]",,53,circumference,,40,,,,,text,"[{""소매길이"": ""40""}, {""가슴둘레"": ""106""}]"
23992,https://www.misharp.co.kr/product/detail.html?product_no=23992,옆밴딩 카라 원피스,원피스/스커트,원피스,78500,,세미루즈,55-66반,어깨좁음;팔뚝통통;복부체형,팔뚝커버;뱃살커버;힙커버;허리라인보정,클래식;페미닌;데일리;오피스룩,,기본,긴팔,블랙;카키,4050,데님;스커트;원피스,【브랜드납품/쾌적함과 단정함】,37.5,50,circumference,44,24,,,,,text,"[{""어깨단면"": ""37.5""}, {""암홀둘레"": ""44""}, {""소매길이"": ""24""}, {""가슴둘레"": ""100""}]"
